T7_theta,T7_mu,T7_beta,T8_theta,T8_mu,T8_beta,theta_diff_T7_T8,mu_diff_T7_T8,beta_diff_T7_T8,theta_asym_T7_T8,mu_asym_T7_T8,beta_asym_T7_T8,T7_mu_beta_ratio,T8_mu_beta_ratio,label,file
0.06929203128440768,0.06822014939425938,0.5215953895732234,0.10630682340469029,0.06756356890464241,0.531713349540617,-0.03701479212028261,0.0006565804896169758,-0.01011795996739362,-0.21079175076569084,0.00483548726966489,-0.00960588239289379,0.13079131727403664,0.12706765344962392,izquierda,abrir-cerrar_mano_izquierda.10.csv
0.1327668537334432,0.05513143591301318,0.29664995088259494,0.094502226838746,0.12466508101362857,0.33259402638305746,0.038264626894697215,-0.06953364510061538,-0.035944075500462525,0.16836705245908895,-0.38673519610857443,-0.05712263641430356,0.18584676616503087,0.37482656745549237,izquierda,abrir-cerrar_mano_izquierda.11.csv
0.1829307950252518,0.1284807514838171,0.2106083746950929,0.22131582478861536,0.11700016291262622,0.15504228777995863,-0.038385029763363554,0.011480588571190886,0.05556608691513426,-0.09495448306158472,0.04676774213482318,0.1519649520648032,0.6100457570567497,0.754633829528745,izquierda,abrir-cerrar_mano_izquierda.12.csv
0.1284781667775161,0.07419222650094238,0.22825944530169892,0.1244675364164216,0.07980048028868002,0.22569110025077077,0.0040106303610945165,-0.005608253787737633,0.0025683450509281502,0.015855696111439926,-0.036418954770434796,0.005657763867702303,0.32503462519386017,0.3535827361565628,izquierda,abrir-cerrar_mano_izquierda.13.csv
0.06604747946780451,0.09855954627306009,0.37147460615117206,0.1010615483969864,0.190702553770848,0.1864148181886336,-0.035014068929181894,-0.09214300749778791,0.18505978796253847,-0.20952827792301706,-0.31854502991698846,0.33171409345927877,0.26531973380639057,1.0230009899098567,izquierda,abrir-cerrar_mano_izquierda.20.csv
0.2505107957225072,0.1845431424101471,0.1963268459084874,0.20669053603375478,0.13989896180321368,0.21030295997945933,0.04382025968875239,0.044644180606933426,-0.013976114070971934,0.09584455618704932,0.13760291482250162,-0.034370608167167145,0.9399791055390152,0.6652258016939935,izquierda,abrir-cerrar_mano_izquierda.21.csv
0.11176264605464702,0.23353262860586585,0.13865138024241644,0.112348610210822,0.2689900420637517,0.17939754340041805,-0.000585964156174984,-0.03545741345788586,-0.040746163158001614,-0.00261461266958746,-0.0705588321120918,-0.12811287461746096,1.6843150883489895,1.499407527946392,izquierda,abrir-cerrar_mano_izquierda.22.csv
0.1256377969192899,0.051129289338780214,0.0725978674449781,0.24462985783297567,0.07087644364293852,0.12842416997863088,-0.11899206091368578,-0.019747154304158306,-0.05582630253365277,-0.32136768138611194,-0.1618543014579011,-0.27771233677672846,0.7042807742902825,0.551893293418202,izquierda,abrir-cerrar_mano_izquierda.23.csv
0.13257827583150358,0.1103716262066259,0.1915824587624281,0.1407651019944409,0.17500293245726342,0.1849504895412862,-0.00818682616293731,-0.06463130625063752,0.006631969221141898,-0.029950701306703624,-0.226478857430213,0.017613250247784422,0.5761050419675522,0.9462149758519457,izquierda,abrir-cerrar_mano_izquierda.24.csv
0.06825753165421321,0.04208302324134971,0.29917982724042674,0.058609052234932506,0.06987982819771252,0.31557847261836064,0.009648479419280702,-0.02779680495636281,-0.016398645377933896,0.07605216726880373,-0.24826808281862028,-0.026674947072615796,0.14066129465646768,0.221434071226651,izquierda,abrir-cerrar_mano_izquierda.25.csv
0.1425075055650293,0.0760177960553682,0.45366664878377433,0.1306539036343397,0.16718464607661557,0.3656218710803473,0.0118536019306896,-0.09116685002124737,0.088044777703427,0.043394129249409684,-0.37485991289171683,0.10746492169007804,0.16756310957292464,0.45726105227240454,izquierda,abrir-cerrar_mano_izquierda.26.csv
0.1121483777535879,0.21228495124869792,0.35107629159386883,0.0817877146745326,0.27146948261014575,0.3497860972817693,0.0303606630790553,-0.05918453136144783,0.0012901943120995352,0.15654982594232564,-0.12234416058143227,0.0018408667866464737,0.604668985872686,0.7761013858433897,izquierda,abrir-cerrar_mano_izquierda.27.csv
0.054392235697882506,0.11399363133429309,0.5902011491940374,0.07603788742163271,0.12035213128569856,0.6053448924187813,-0.021645651723750207,-0.006358499951405472,-0.015143743224743877,-0.16595591222709213,-0.02713298337033044,-0.012666800416692126,0.19314369271988496,0.1988158003888471,izquierda,abrir-cerrar_mano_izquierda.28.csv
0.1742981902379097,0.1070595633689404,0.3064597226128619,0.11023607837128087,0.15632090488056444,0.27129287915421646,0.06406211186662884,-0.049261341511624035,0.03516684345864546,0.22514725529649984,-0.18703490038072573,0.06086834181690035,0.3493430032590428,0.5762071588677129,izquierda,abrir-cerrar_mano_izquierda.29.csv
