mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.005204963684082031,0.0007900819671841094,0.004480123519897461,0.0003607043815582069,5.0,0.01,"{'clf__C': 5, 'clf__gamma': 0.01}",0.40909090909090906,0.6363636363636364,0.6818181818181818,0.6363636363636364,0.6666666666666667,0.6060606060606061,0.10004590314678291,27,0.8403100775193799,0.8297157622739018,0.8191214470284238,0.8186046511627907,0.7954545454545454,0.8206412966878084,0.014899913897345638
0.0065883159637451175,0.0015758945251541326,0.004657268524169922,0.000679899445462594,50.0,0.005,"{'clf__C': 50, 'clf__gamma': 0.005}",0.4545454545454546,0.5909090909090908,0.6818181818181818,0.6363636363636364,0.65,0.6027272727272727,0.07964798586839819,28,0.8968992248062015,0.8529715762273902,0.852454780361757,0.8529715762273902,0.875,0.8660594315245478,0.01765614374737181
0.004628229141235352,0.0009009038448556734,0.008815765380859375,0.005991297936772721,0.5,0.05,"{'clf__C': 0.5, 'clf__gamma': 0.05}",0.5454545454545454,0.7272727272727273,0.5909090909090909,0.5,0.6333333333333333,0.5993939393939394,0.07793006212101652,29,0.8403100775193799,0.8286821705426357,0.8529715762273902,0.8186046511627907,0.7840909090909092,0.8249318769086212,0.023429882339350887
0.004925537109375,0.00014739810185290407,0.0043338298797607425,7.252716688911802e-05,50.0,0.001,"{'clf__C': 50, 'clf__gamma': 0.001}",0.5,0.5909090909090909,0.6363636363636364,0.6363636363636364,0.6333333333333333,0.5993939393939394,0.05260522272758237,29,0.8059431524547804,0.7614987080103359,0.7392764857881138,0.7731266149870801,0.7613636363636364,0.7682417195207892,0.021803766859550492
0.005097007751464844,0.0007080590526561627,0.005001640319824219,0.0009274426168352671,10.0,0.0005,"{'clf__C': 10, 'clf__gamma': 0.0005}",0.5,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.675,0.5986363636363636,0.08690737921479093,31,0.7377260981912145,0.7043927648578812,0.6922480620155038,0.7387596899224806,0.6704545454545454,0.7087162320883251,0.0264500712605539
0.00477147102355957,0.0001649995064848328,0.00512399673461914,0.0015424504493092139,10.0,0.005,"{'clf__C': 10, 'clf__gamma': 0.005}",0.45454545454545453,0.5909090909090909,0.6363636363636364,0.6363636363636364,0.675,0.5986363636363636,0.07681145747868609,31,0.8291989664082687,0.7837209302325582,0.7958656330749354,0.7963824289405685,0.7613636363636364,0.7933063190039934,0.021984127595633056
0.006146097183227539,0.0020125980081102807,0.005389404296875,0.0021539891101924774,5.0,0.005,"{'clf__C': 5, 'clf__gamma': 0.005}",0.45454545454545453,0.5909090909090909,0.5909090909090909,0.6818181818181819,0.675,0.5986363636363636,0.08201491499106574,31,0.8064599483204133,0.7498708010335917,0.7503875968992249,0.7614987080103359,0.75,0.7636434108527131,0.02186046511627903
0.004066848754882812,0.0006629919841139057,0.0032991409301757813,0.0007389087066469774,1.0,0.05,"{'clf__C': 1, 'clf__gamma': 0.05}",0.5454545454545454,0.5909090909090908,0.5909090909090909,0.6818181818181819,0.5833333333333333,0.5984848484848484,0.04494665749754951,34,0.8857881136950905,0.8968992248062015,0.8979328165374676,0.8529715762273902,0.875,0.8817183462532301,0.016621937856737014
0.0056740760803222655,0.0009094114395752304,0.004920291900634766,0.0009440494192757081,20.0,0.005,"{'clf__C': 20, 'clf__gamma': 0.005}",0.5,0.5454545454545454,0.6818181818181818,0.5909090909090909,0.6666666666666667,0.5969696969696969,0.06949906024957403,35,0.8175710594315245,0.8297157622739018,0.8074935400516796,0.8418604651162791,0.7840909090909091,0.8161463471928588,0.019747389065466744
0.0044209957122802734,0.00014805644029975107,0.004519224166870117,0.0004520629272190371,2.0,0.001,"{'clf__C': 2, 'clf__gamma': 0.001}",0.5,0.5909090909090909,0.5454545454545454,0.6818181818181819,0.6333333333333333,0.5903030303030303,0.06386395089609452,36,0.7260981912144703,0.6532299741602067,0.7023255813953488,0.7276485788113696,0.6818181818181819,0.6982241014799154,0.028118366152624856
0.004952812194824218,0.0002018994410020563,0.005143499374389649,0.0014508362251006992,20.0,0.001,"{'clf__C': 20, 'clf__gamma': 0.001}",0.45454545454545453,0.6363636363636364,0.5909090909090909,0.6363636363636364,0.6333333333333333,0.5903030303030302,0.07003606574508954,37,0.7837209302325582,0.7509043927648579,0.7392764857881138,0.7498708010335917,0.7272727272727273,0.7502090674183698,0.018810847355397602
0.004993820190429687,0.0007944265417830902,0.005710601806640625,0.003286045694961094,2.0,0.01,"{'clf__C': 2, 'clf__gamma': 0.01}",0.5,0.6363636363636364,0.5909090909090909,0.5454545454545454,0.675,0.5895454545454545,0.062383776233810063,38,0.7948320413436692,0.7614987080103359,0.7503875968992249,0.7614987080103359,0.7386363636363636,0.7613706835799859,0.018746587637406633
0.0045722007751464845,0.00010683423465010443,0.004341506958007812,0.00020290105227670257,5.0,0.001,"{'clf__C': 5, 'clf__gamma': 0.001}",0.5,0.6818181818181819,0.5454545454545454,0.5454545454545454,0.675,0.5895454545454545,0.07446225956263723,38,0.7260981912144703,0.7043927648578812,0.6922480620155038,0.7387596899224806,0.6704545454545454,0.7063906506929762,0.024213838506380373
0.0041811466217041016,3.13579803907928e-05,0.005162096023559571,0.0022534149256741355,0.5,0.01,"{'clf__C': 0.5, 'clf__gamma': 0.01}",0.45454545454545453,0.7272727272727273,0.5,0.5909090909090908,0.675,0.5895454545454545,0.10248563696988945,38,0.7493540051679586,0.7170542635658914,0.7043927648578812,0.7614987080103359,0.6818181818181819,0.7228235846840498,0.02916865312343954
