mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.003077125549316406,0.00017013751603969668,0.002915096282958984,7.486577242946479e-05,1.0,0.01,"{'clf__C': 1, 'clf__gamma': 0.01}",0.45454545454545453,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.675,0.5713636363636363,0.07740096311357562,48,0.7382428940568475,0.7043927648578812,0.7276485788113696,0.7614987080103359,0.7045454545454546,0.7272656800563777,0.021595948409412286
0.0033197879791259767,0.0003912361389288366,0.003157520294189453,0.0002132873793053567,5.0,0.0005,"{'clf__C': 5, 'clf__gamma': 0.0005}",0.5,0.6363636363636364,0.5,0.5454545454545454,0.675,0.5713636363636363,0.07186419699626063,48,0.7387596899224806,0.6689922480620154,0.6912144702842378,0.7503875968992249,0.6704545454545454,0.7039617101245008,0.0342763704191223
0.003520631790161133,0.0009226667984813309,0.002941751480102539,0.00014187012156425125,10.0,0.001,"{'clf__C': 10, 'clf__gamma': 0.001}",0.45454545454545453,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.6333333333333333,0.563030303030303,0.06739001514626734,50,0.772093023255814,0.7160206718346254,0.7049095607235142,0.7382428940568475,0.7272727272727273,0.7317077754287057,0.023054609952214058
0.0031531810760498046,0.00015195152084418134,0.0029166221618652345,6.984018841557327e-05,1.0,0.005,"{'clf__C': 1, 'clf__gamma': 0.005}",0.45454545454545453,0.6818181818181819,0.45454545454545453,0.5454545454545454,0.675,0.5622727272727273,0.10049053242688101,51,0.7260981912144703,0.692764857881137,0.6922480620155038,0.7614987080103359,0.6590909090909092,0.7063401456424712,0.03477991656336384
0.003077268600463867,9.452772005682219e-05,0.0031150341033935546,0.0002517283650821717,0.5,0.001,"{'clf__C': 0.5, 'clf__gamma': 0.001}",0.5,0.5,0.5,0.5,0.7333333333333334,0.5466666666666666,0.09333333333333335,52,0.5,0.5,0.5,0.5,0.6704545454545454,0.5340909090909091,0.06818181818181816
0.002884531021118164,0.00030842078785293437,0.0032968997955322267,0.0006655388148831672,0.1,0.001,"{'clf__C': 0.1, 'clf__gamma': 0.001}",0.5,0.5,0.5,0.5,0.7333333333333334,0.5466666666666666,0.09333333333333335,52,0.5,0.5,0.5,0.5,0.6704545454545454,0.5340909090909091,0.06818181818181816
0.0030458450317382814,7.50744330594737e-05,0.002899932861328125,3.873356190210365e-05,0.5,0.0005,"{'clf__C': 0.5, 'clf__gamma': 0.0005}",0.5,0.5,0.5,0.5,0.7333333333333334,0.5466666666666666,0.09333333333333335,52,0.5,0.5,0.5,0.5,0.6704545454545454,0.5340909090909091,0.06818181818181816
0.0031403541564941407,0.00017569249997645862,0.003032207489013672,7.45879102360259e-05,1.0,0.0005,"{'clf__C': 1, 'clf__gamma': 0.0005}",0.5,0.5,0.5,0.5,0.7333333333333334,0.5466666666666666,0.09333333333333335,52,0.5,0.5,0.5,0.5,0.6704545454545454,0.5340909090909091,0.06818181818181816
0.0032680988311767577,0.00016935062158988316,0.002454042434692383,0.0003197008770512852,0.1,0.0005,"{'clf__C': 0.1, 'clf__gamma': 0.0005}",0.5,0.5,0.5,0.5,0.7333333333333334,0.5466666666666666,0.09333333333333335,52,0.5,0.5,0.5,0.5,0.6704545454545454,0.5340909090909091,0.06818181818181816
0.0031559944152832033,5.8108315991617306e-05,0.0028839111328125,6.675515852933627e-05,2.0,0.0005,"{'clf__C': 2, 'clf__gamma': 0.0005}",0.45454545454545453,0.5,0.5,0.5,0.7333333333333334,0.5375757575757576,0.09944935631763867,57,0.5364341085271318,0.5,0.5116279069767442,0.5116279069767442,0.6704545454545454,0.5460288935870332,0.06333927304188144
0.0033000946044921876,0.00018795173985775083,0.0031568050384521485,0.00044935987725887663,0.1,0.01,"{'clf__C': 0.1, 'clf__gamma': 0.01}",0.5,0.5,0.5,0.5,0.6833333333333333,0.5366666666666667,0.07333333333333333,58,0.5,0.5,0.5,0.5,0.7045454545454546,0.5409090909090909,0.08181818181818183
0.005650234222412109,0.0001336897311944254,0.0034940242767333984,0.0005136561933281765,0.1,scale,"{'clf__C': 0.1, 'clf__gamma': 'scale'}",0.5,0.5,0.5,0.5,0.6833333333333333,0.5366666666666667,0.07333333333333333,58,0.5,0.5,0.5,0.5,0.7045454545454546,0.5409090909090909,0.08181818181818183
0.0030830860137939452,0.0003811603901252715,0.003153276443481445,0.00023810754514868608,0.1,0.05,"{'clf__C': 0.1, 'clf__gamma': 0.05}",0.5,0.5,0.5,0.5,0.6833333333333333,0.5366666666666667,0.07333333333333333,58,0.5,0.5,0.5,0.5,0.7159090909090909,0.5431818181818182,0.08636363636363638
0.003421497344970703,0.00036479736114285297,0.0034282684326171877,0.0008648145968829349,0.1,0.005,"{'clf__C': 0.1, 'clf__gamma': 0.005}",0.5,0.5,0.5,0.5,0.6833333333333333,0.5366666666666667,0.07333333333333333,58,0.5,0.5,0.5,0.5,0.6818181818181819,0.5363636363636364,0.07272727272727275
0.003964853286743164,0.0005378047455964563,0.004087400436401367,0.0013136432678711623,0.1,auto,"{'clf__C': 0.1, 'clf__gamma': 'auto'}",0.5,0.5,0.5,0.5,0.6833333333333333,0.5366666666666667,0.07333333333333333,58,0.5,0.5,0.5,0.5,0.7045454545454546,0.5409090909090909,0.08181818181818183
0.003108692169189453,9.466537508469616e-05,0.0029483318328857424,0.00020970154341188547,1.0,0.001,"{'clf__C': 1, 'clf__gamma': 0.001}",0.45454545454545453,0.5,0.5,0.45454545454545453,0.7333333333333334,0.5284848484848486,0.10442197362948018,63,0.5242894056847546,0.5,0.5116279069767442,0.5116279069767442,0.6704545454545454,0.5435999530185577,0.06389110144590048
0.0029422760009765623,0.00037371296318552646,0.00296931266784668,0.00010577731462763188,0.1,0.1,"{'clf__C': 0.1, 'clf__gamma': 0.1}",0.5,0.5,0.5,0.5,0.6,0.52,0.039999999999999994,64,0.5,0.5,0.5,0.5,0.8977272727272727,0.5795454545454545,0.1590909090909091
