time,sample,AF3,T7,Pz,T8,AF4,marker_hardware
1774430709.7188,127,4130.256,4294.872,4150.769,4170.256,4167.179,242.0
1774430709.7266,0,4130.256,4295.897,4152.308,4172.821,4166.154,450.0
1774430709.7343,1,4131.795,4273.333,4144.615,4160.513,4155.897,450.0
1774430709.7421,2,4141.538,4285.641,4137.436,4175.385,4163.59,16205.0
1774430709.7498,3,4140.0,4310.256,4133.846,4187.692,4175.385,450.0
1774430709.7577,4,4131.795,4302.564,4110.769,4171.282,4165.128,16186.0
1774430709.7654,5,4138.974,4298.974,4099.487,4164.103,4165.641,450.0
1774430709.7732,6,4167.692,4285.641,4130.769,4181.026,4188.205,16156.0
1774430709.7809,7,4167.692,4261.026,4132.308,4175.385,4187.179,450.0
1774430709.7887,8,4136.923,4269.744,4114.872,4147.692,4164.615,450.0
1774430709.7964,9,4138.462,4308.205,4127.692,4160.0,4182.051,16188.0
1774430709.8043,10,4160.0,4311.282,4149.231,4182.051,4203.59,450.0
1774430709.812,11,4156.923,4279.487,4160.513,4171.282,4177.949,16202.0
1774430709.8198,12,4144.103,4290.256,4156.923,4164.103,4163.077,450.0
1774430709.8275,13,4148.718,4315.897,4143.59,4177.949,4184.615,450.0
1774430709.8352,14,4152.308,4302.051,4129.231,4184.103,4191.795,450.0
1774430709.843,15,4153.333,4289.744,4127.179,4172.308,4180.513,16202.0
1774430709.8508,16,4170.256,4317.949,4141.026,4171.282,4183.077,0.0
1774430709.8586,17,4183.59,4337.949,4142.051,4185.128,4197.436,0.0
1774430709.8664,18,4171.795,4310.769,4125.641,4189.231,4200.0,0.0
1774430709.8741,19,4171.795,4291.795,4123.077,4185.128,4188.718,0.0
1774430709.8819,20,4190.769,4301.026,4129.231,4180.513,4181.026,0.0
1774430709.8896,21,4182.564,4301.026,4130.769,4173.846,4190.769,0.0
1774430709.8974,22,4167.692,4281.538,4137.436,4178.462,4196.923,0.0
1774430709.9051,23,4174.359,4273.846,4150.769,4183.077,4187.179,0.0
1774430709.9129,24,4178.974,4283.59,4170.256,4161.026,4173.333,0.0
1774430709.9207,25,4190.256,4280.513,4189.231,4154.359,4171.282,0.0
1774430709.9284,26,4211.795,4288.718,4189.231,4194.872,4201.538,0.0
1774430709.9362,27,4201.026,4303.59,4187.692,4197.949,4215.897,0.0
1774430709.9439,28,4186.667,4296.41,4186.154,4163.077,4193.846,0.0
1774430709.9517,29,4203.59,4309.231,4152.821,4176.923,4208.718,0.0
1774430709.9594,30,4198.462,4326.154,4126.154,4192.308,4229.231,0.0
1774430709.9673,31,4183.59,4305.641,4144.103,4175.385,4203.59,0.0
1774430709.975,32,4196.923,4314.359,4145.128,4184.103,4203.59,0.0
1774430709.9828,33,4198.974,4335.897,4134.872,4190.256,4224.615,0.0
1774430709.9905,34,4194.872,4297.436,4169.231,4175.897,4211.795,0.0
1774430709.9983,35,4216.923,4284.103,4193.846,4195.385,4208.205,0.0
1774430710.006,36,4226.154,4339.487,4184.103,4215.897,4230.769,0.0
1774430710.0138,37,4216.41,4329.231,4196.923,4195.897,4221.026,0.0
1774430710.0216,38,4227.179,4264.103,4208.718,4188.205,4198.462,0.0
1774430710.0294,39,4233.846,4292.308,4176.41,4198.462,4216.41,0.0
1774430710.0371,40,4202.051,4327.179,4135.385,4171.795,4210.256,0.0
1774430710.0449,41,4175.385,4285.641,4132.308,4143.59,4163.077,0.0
1774430710.0526,42,4185.128,4300.0,4148.205,4164.615,4172.821,0.0
1774430710.0604,43,4198.974,4333.846,4161.026,4183.077,4211.795,0.0
1774430710.0681,44,4204.103,4291.282,4169.231,4179.487,4202.564,0.0
1774430710.076,45,4203.59,4301.538,4154.359,4185.128,4190.256,0.0
1774430710.0837,46,4203.077,4359.487,4153.333,4190.769,4203.59,0.0
1774430710.0914,47,4228.205,4324.103,4186.667,4189.231,4207.179,0.0
1774430710.0992,48,4231.282,4276.923,4185.128,4194.359,4207.179,0.0
1774430710.1069,49,4188.718,4313.333,4164.103,4190.256,4206.667,0.0
1774430710.1147,50,4191.795,4329.231,4185.641,4175.385,4196.41,0.0
1774430710.1225,51,4229.231,4306.154,4193.333,4179.487,4194.872,0.0
1774430710.1303,52,4209.744,4324.103,4166.667,4179.487,4197.436,0.0
1774430710.138,53,4190.769,4328.205,4173.846,4169.231,4190.256,0.0
1774430710.1458,54,4215.385,4286.667,4186.154,4182.051,4195.897,0.0
1774430710.1535,55,4208.718,4290.256,4162.564,4191.795,4199.487,0.0
1774430710.1613,56,4186.667,4325.128,4160.0,4180.0,4189.231,0.0
1774430710.169,57,4202.051,4326.667,4164.103,4188.205,4198.974,0.0
1774430710.1769,58,4190.256,4310.256,4141.026,4193.846,4192.821,0.0
1774430710.1846,59,4163.59,4306.154,4161.538,4168.718,4166.154,0.0
1774430710.1924,60,4190.256,4329.231,4198.974,4183.077,4190.769,0.0
1774430710.2001,61,4204.615,4349.744,4186.667,4202.564,4219.487,0.0
1774430710.2079,62,4186.667,4311.795,4188.205,4177.949,4189.744,0.0
1774430710.2156,63,4195.897,4281.538,4198.462,4181.538,4181.538,0.0
1774430710.2234,64,4201.538,4313.333,4181.538,4194.872,4199.487,450.0
1774430710.2312,65,4185.641,4315.897,4180.513,4179.487,4184.103,450.0
1774430710.2389,66,4199.487,4294.872,4186.154,4192.308,4184.615,16204.0
1774430710.2467,67,4216.923,4326.667,4183.077,4220.0,4222.564,450.0
1774430710.2544,68,4204.615,4334.359,4197.436,4200.513,4213.846,16179.0
1774430710.2622,69,4197.436,4303.59,4204.615,4170.256,4175.897,450.0
1774430710.2699,70,4201.026,4329.231,4180.513,4175.385,4181.538,16150.0
1774430710.2777,71,4197.949,4360.0,4182.564,4176.923,4193.333,450.0
1774430710.2855,72,4213.333,4328.718,4225.128,4170.769,4193.846,450.0
1774430710.2933,73,4229.744,4320.0,4214.872,4178.974,4209.231,16188.0
1774430710.301,74,4213.333,4356.923,4169.744,4185.128,4219.487,450.0
1774430710.3088,75,4208.205,4345.128,4187.179,4181.026,4207.179,16195.0
1774430710.3165,76,4240.0,4310.256,4213.846,4196.41,4204.103,450.0
1774430710.3243,77,4246.667,4329.744,4191.282,4213.333,4212.821,450.0
1774430710.332,78,4200.513,4345.641,4183.077,4174.359,4188.718,450.0
1774430710.3399,79,4189.744,4312.308,4207.692,4143.077,4168.205,16195.0
1774430710.3476,80,4228.205,4317.436,4205.641,4189.744,4203.077,450.0
1774430710.3554,81,4215.897,4368.718,4176.923,4208.718,4224.103,450.0
1774430710.3631,82,4165.128,4363.077,4164.103,4153.333,4178.974,450.0
1774430710.3708,83,4164.615,4345.641,4154.359,4140.0,4158.462,16195.0
1774430710.3786,84,4184.615,4368.205,4151.282,4169.231,4185.641,450.0
1774430710.3864,85,4184.615,4354.359,4175.385,4168.718,4186.154,450.0
1774430710.3942,86,4184.103,4320.513,4170.769,4163.59,4175.897,450.0
1774430710.402,87,4177.949,4329.744,4134.359,4160.0,4175.897,16195.0
1774430710.4097,88,4196.41,4330.256,4144.615,4154.359,4174.359,450.0
1774430710.4175,89,4229.231,4302.051,4164.103,4172.821,4190.769,450.0
1774430710.4252,90,4215.385,4328.718,4145.641,4190.769,4214.872,450.0
1774430710.433,91,4203.077,4359.487,4156.923,4186.667,4204.615,16195.0
1774430710.4408,92,4223.59,4342.564,4195.897,4190.769,4188.718,450.0
1774430710.4486,93,4215.385,4353.333,4192.308,4192.308,4198.462,450.0
1774430710.4563,94,4183.59,4354.872,4171.795,4160.0,4185.641,450.0
1774430710.464,95,4191.282,4326.154,4185.641,4145.128,4167.692,16195.0
1774430710.4718,96,4200.513,4334.359,4194.359,4158.974,4173.846,450.0
1774430710.4796,97,4173.846,4347.692,4178.462,4152.308,4166.667,450.0
1774430710.4873,98,4169.744,4336.923,4171.282,4153.846,4168.205,450.0
1774430710.4951,99,4185.128,4338.462,4183.077,4170.769,4188.718,16195.0
1774430710.5029,100,4183.59,4342.564,4205.641,4167.179,4186.667,450.0
1774430710.5106,101,4189.231,4339.487,4200.0,4167.179,4186.154,450.0
1774430710.5184,102,4193.333,4337.436,4173.333,4166.667,4196.41,450.0
1774430710.5261,103,4195.897,4311.795,4185.641,4152.821,4193.333,16195.0
1774430710.5339,104,4220.513,4312.308,4189.231,4165.641,4200.0,450.0
1774430710.5416,105,4227.179,4342.051,4158.974,4184.615,4209.231,450.0
1774430710.5495,106,4206.667,4309.744,4162.051,4169.744,4189.744,450.0
1774430710.5572,107,4207.692,4278.462,4184.103,4167.179,4181.538,16195.0
1774430710.565,108,4221.026,4336.41,4182.051,4187.179,4208.205,450.0
1774430710.5727,109,4228.205,4368.718,4195.897,4180.513,4216.923,450.0
1774430710.5805,110,4233.333,4324.103,4226.154,4167.692,4200.513,450.0
1774430710.5882,111,4221.026,4308.718,4201.538,4171.282,4198.974,16195.0
1774430710.596,112,4201.538,4325.128,4156.923,4163.077,4202.564,450.0
1774430710.6038,113,4216.923,4321.026,4173.846,4155.897,4198.462,450.0
1774430710.6116,114,4254.872,4313.846,4186.667,4176.41,4213.333,450.0
1774430710.6193,115,4270.256,4319.487,4154.872,4197.949,4238.462,16195.0
1774430710.6271,116,4267.179,4323.59,4153.333,4189.744,4241.026,450.0
1774430710.6348,117,4275.385,4313.333,4185.128,4170.256,4238.974,450.0
1774430710.6427,118,4294.359,4309.231,4203.077,4170.256,4255.897,450.0
1774430710.6505,119,4311.282,4308.205,4203.59,4188.718,4273.333,16195.0
1774430710.6584,120,4332.308,4290.769,4200.513,4200.0,4278.974,450.0
1774430710.6662,121,4334.359,4285.641,4189.231,4200.513,4274.359,450.0
1774430710.674,122,4298.974,4319.487,4162.051,4184.615,4260.0,450.0
1774430710.6817,123,4286.154,4337.436,4155.897,4160.0,4256.41,16195.0
1774430710.6894,124,4301.026,4316.923,4177.436,4156.41,4250.769,450.0
1774430710.6972,125,4298.462,4301.026,4198.462,4167.692,4233.333,450.0
1774430710.705,126,4305.128,4295.385,4206.667,4173.846,4242.051,450.0
1774430710.7128,127,4318.462,4304.103,4186.154,4177.436,4265.641,242.0
1774430710.7205,0,4312.308,4328.205,4169.231,4185.641,4267.692,450.0
1774430710.7283,1,4311.795,4350.769,4178.462,4184.103,4263.59,450.0
1774430710.736,2,4317.949,4366.154,4179.487,4167.179,4268.205,16199.0
1774430710.7438,3,4312.308,4362.051,4169.231,4160.0,4272.821,450.0
1774430710.7515,4,4316.41,4328.718,4172.821,4168.205,4267.692,16182.0
1774430710.7595,5,4327.179,4306.154,4181.538,4169.231,4254.359,450.0
1774430710.7673,6,4327.692,4310.256,4176.923,4172.308,4252.821,16152.0
1774430710.7751,7,4327.692,4300.513,4169.231,4193.846,4267.692,450.0
1774430710.7829,8,4330.256,4284.615,4172.308,4203.077,4277.436,450.0
1774430710.7907,9,4328.205,4309.231,4165.128,4193.333,4282.051,16188.0
1774430710.7984,10,4318.462,4331.282,4146.667,4182.564,4281.538,450.0
1774430710.8062,11,4312.308,4322.051,4152.308,4180.0,4283.59,16194.0
1774430710.814,12,4311.282,4318.462,4174.359,4184.103,4290.769,450.0
1774430710.8218,13,4308.718,4318.974,4180.513,4180.513,4287.179,450.0
1774430710.8295,14,4313.333,4305.641,4189.231,4168.718,4271.282,450.0
1774430710.8372,15,4318.462,4281.538,4209.231,4158.462,4251.282,16194.0
1774430710.845,16,4322.051,4277.949,4208.718,4166.154,4251.282,0.0
1774430710.8527,17,4328.205,4299.487,4194.359,4189.231,4274.359,0.0
1774430710.8605,18,4333.846,4304.103,4196.41,4197.436,4283.59,0.0
1774430710.8683,19,4330.769,4309.231,4187.179,4184.615,4275.385,0.0
1774430710.8761,20,4321.538,4345.128,4168.205,4176.923,4277.949,0.0
1774430710.8838,21,4318.974,4381.026,4189.231,4181.538,4282.051,0.0
1774430710.8916,22,4314.359,4358.974,4212.821,4165.641,4256.41,0.0
1774430710.8993,23,4302.051,4323.59,4200.0,4145.641,4238.974,0.0
1774430710.9071,24,4310.256,4317.949,4194.359,4162.564,4254.359,0.0
1774430710.9149,25,4326.154,4300.513,4201.538,4169.231,4250.256,0.0
1774430710.9227,26,4327.179,4277.436,4202.051,4153.333,4230.256,0.0
1774430710.9304,27,4341.026,4284.615,4196.41,4174.872,4255.897,0.0
1774430710.9382,28,4358.462,4307.692,4202.564,4205.641,4295.385,0.0
1774430710.9459,29,4353.846,4323.077,4204.615,4201.538,4301.026,0.0
1774430710.9536,30,4351.795,4341.538,4187.692,4200.0,4294.359,0.0
1774430710.9614,31,4358.974,4348.718,4178.974,4207.179,4293.333,0.0
1774430710.9692,32,4351.795,4331.795,4169.744,4191.795,4296.41,0.0
1774430710.977,33,4329.744,4326.154,4142.564,4169.231,4290.769,0.0
1774430710.9847,34,4311.282,4333.333,4134.872,4154.872,4267.179,0.0
1774430710.9925,35,4300.513,4319.487,4145.641,4144.615,4240.513,0.0
1774430711.0002,36,4297.949,4313.333,4149.231,4142.051,4233.846,0.0
1774430711.008,37,4299.487,4325.128,4146.154,4154.872,4238.974,0.0
1774430711.0157,38,4301.538,4302.051,4154.872,4172.308,4240.0,0.0
1774430711.0236,39,4313.333,4293.846,4167.179,4182.564,4256.923,0.0
1774430711.0313,40,4312.821,4337.436,4164.615,4173.846,4271.282,0.0
1774430711.0391,41,4303.59,4346.154,4163.077,4165.641,4268.718,0.0
1774430711.0468,42,4326.667,4298.974,4180.0,4166.667,4269.231,0.0
1774430711.0546,43,4374.872,4285.128,4217.436,4173.333,4288.205,0.0
1774430711.0623,44,4356.41,4300.0,4215.385,4163.59,4277.436,0.0
1774430711.0701,45,4316.923,4309.744,4192.821,4154.359,4252.821,0.0
1774430711.078,46,4403.077,4353.846,4245.128,4223.077,4316.923,0.0
1774430711.0857,47,4467.179,4376.923,4263.077,4278.974,4371.795,0.0
1774430711.0934,48,4355.897,4337.949,4170.769,4198.462,4286.154,0.0
1774430711.1012,49,4263.59,4308.718,4138.462,4120.0,4204.615,0.0
1774430711.1089,50,4306.154,4303.59,4187.692,4158.462,4236.41,0.0
1774430711.1168,51,4324.103,4290.256,4181.538,4182.051,4255.385,0.0
1774430711.1246,52,4286.154,4314.872,4157.949,4155.385,4235.897,0.0
1774430711.1324,53,4288.718,4366.667,4170.256,4167.692,4256.923,0.0
1774430711.1402,54,4303.077,4356.41,4169.231,4178.974,4275.385,0.0
1774430711.148,55,4304.615,4321.538,4175.385,4172.308,4266.667,0.0
1774430711.1557,56,4300.0,4314.359,4194.872,4172.308,4251.795,0.0
1774430711.1634,57,4308.718,4304.615,4189.744,4175.385,4252.821,0.0
1774430711.1712,58,4329.231,4274.359,4162.051,4181.538,4267.179,0.0
1774430711.179,59,4334.359,4261.538,4158.462,4178.974,4269.744,0.0
1774430711.1868,60,4312.821,4301.026,4156.41,4165.641,4258.974,0.0
1774430711.1945,61,4271.282,4341.538,4130.769,4157.949,4247.692,0.0
1774430711.2023,62,4263.077,4330.769,4144.615,4174.872,4245.128,0.0
1774430711.21,63,4289.744,4292.821,4198.974,4187.179,4237.949,0.0
1774430711.2178,64,4290.769,4283.59,4215.897,4167.179,4225.128,450.0
1774430711.2255,65,4275.385,4327.179,4197.436,4163.077,4234.359,450.0
1774430711.2333,66,4279.487,4368.718,4197.949,4189.231,4263.077,16190.0
1774430711.2411,67,4290.256,4351.795,4210.256,4196.41,4274.872,450.0
1774430711.2489,68,4289.231,4309.744,4195.897,4172.821,4249.744,16164.0
1774430711.2566,69,4288.718,4307.692,4178.974,4174.872,4240.0,450.0
1774430711.2644,70,4291.795,4340.513,4176.923,4203.077,4267.179,16141.0
1774430711.2721,71,4279.487,4352.308,4166.154,4188.718,4272.308,450.0
1774430711.2799,72,4265.128,4337.949,4165.128,4161.026,4244.615,450.0
1774430711.2877,73,4270.256,4318.462,4181.538,4173.333,4232.821,16170.0
1774430711.2955,74,4284.103,4297.436,4175.897,4188.205,4243.59,450.0
1774430711.3032,75,4283.077,4295.897,4158.974,4183.59,4249.231,16172.0
1774430711.311,76,4262.564,4326.154,4167.179,4182.564,4238.974,450.0
1774430711.3187,77,4247.179,4350.256,4195.897,4178.462,4228.718,450.0
1774430711.3265,78,4258.462,4327.179,4205.128,4159.487,4222.051,450.0
1774430711.3342,79,4276.41,4309.231,4195.385,4153.333,4215.897,16172.0
1774430711.3421,80,4273.846,4344.103,4193.333,4178.462,4232.821,450.0
1774430711.3498,81,4260.0,4368.718,4193.333,4187.179,4258.462,450.0
1774430711.3576,82,4260.513,4353.333,4192.308,4157.436,4248.718,450.0
1774430711.3653,83,4284.103,4337.949,4197.436,4160.0,4237.436,16172.0
1774430711.3731,84,4299.487,4325.128,4191.795,4211.795,4257.949,450.0
1774430711.3808,85,4294.872,4327.179,4174.872,4232.308,4275.897,450.0
1774430711.3885,86,4282.051,4358.974,4176.41,4201.538,4268.718,450.0
1774430711.3964,87,4270.769,4373.846,4202.564,4178.462,4254.359,16172.0
1774430711.4042,88,4277.436,4352.308,4215.385,4178.974,4246.154,450.0
1774430711.4119,89,4288.205,4314.359,4201.538,4171.282,4233.333,450.0
1774430711.4196,90,4285.641,4297.436,4189.744,4166.667,4230.256,450.0
1774430711.4274,91,4286.667,4350.256,4188.205,4186.154,4256.41,16172.0
1774430711.4351,92,4286.667,4384.615,4188.205,4186.154,4260.0,450.0
1774430711.4429,93,4264.615,4324.615,4187.692,4158.974,4221.538,450.0
1774430711.4507,94,4256.41,4271.282,4187.692,4158.462,4202.051,450.0
1774430711.4585,95,4268.205,4295.385,4188.205,4185.128,4217.436,16172.0
1774430711.4662,96,4251.795,4337.949,4181.538,4184.615,4226.667,450.0
1774430711.474,97,4231.795,4342.564,4187.179,4160.0,4220.0,450.0
1774430711.4817,98,4250.769,4313.333,4204.103,4156.41,4215.385,450.0
1774430711.4895,99,4271.795,4287.692,4201.026,4171.282,4216.41,16172.0
1774430711.4972,100,4271.282,4317.436,4204.103,4181.538,4230.769,450.0
1774430711.5051,101,4261.026,4364.615,4209.231,4174.872,4236.41,450.0
1774430711.5128,102,4241.026,4352.821,4189.231,4151.282,4212.308,450.0
1774430711.5206,103,4251.282,4323.077,4184.615,4146.667,4205.128,16172.0
1774430711.5283,104,4290.256,4328.205,4192.308,4167.692,4222.051,450.0
1774430711.5361,105,4287.179,4333.333,4179.487,4172.821,4218.974,450.0
1774430711.5438,106,4254.359,4333.333,4168.718,4160.0,4211.282,450.0
1774430711.5515,107,4241.538,4336.41,4183.59,4150.256,4210.256,16172.0
1774430711.5594,108,4239.487,4312.821,4193.846,4141.538,4194.872,450.0
1774430711.5671,109,4250.256,4305.128,4180.0,4149.231,4198.974,450.0
1774430711.5749,110,4275.385,4356.41,4182.564,4178.974,4233.333,450.0
1774430711.5826,111,4276.41,4378.462,4215.385,4184.103,4236.41,16172.0
1774430711.5904,112,4256.923,4313.846,4234.359,4154.359,4206.667,450.0
1774430711.5981,113,4257.949,4266.667,4212.308,4138.974,4200.513,450.0
1774430711.606,114,4264.103,4302.051,4166.667,4147.179,4218.974,450.0
1774430711.6137,115,4256.41,4358.462,4155.385,4158.974,4231.795,16172.0
1774430711.6215,116,4255.897,4352.308,4178.974,4155.385,4222.051,450.0
1774430711.6292,117,4262.051,4303.59,4172.821,4142.051,4199.487,450.0
1774430711.637,118,4263.59,4307.179,4155.897,4150.256,4208.718,450.0
1774430711.6447,119,4245.128,4349.231,4178.974,4152.821,4225.128,16172.0
1774430711.6525,120,4212.308,4336.41,4209.231,4127.179,4200.0,450.0
1774430711.6603,121,4220.513,4307.692,4204.615,4133.333,4190.256,450.0
1774430711.6681,122,4238.462,4348.205,4184.103,4157.949,4213.846,450.0
1774430711.6758,123,4220.0,4374.872,4188.205,4140.0,4212.821,16172.0
1774430711.6836,124,4234.359,4330.256,4202.564,4141.538,4210.769,450.0
1774430711.6913,125,4268.718,4307.692,4183.077,4173.333,4233.333,450.0
1774430711.6991,126,4257.949,4331.795,4158.462,4160.513,4239.487,450.0
1774430711.7069,127,4253.846,4328.205,4170.769,4139.487,4222.564,242.0
1774430711.7149,0,4282.051,4310.256,4182.051,4156.41,4218.974,450.0
1774430711.7227,1,4283.59,4332.821,4160.0,4178.462,4235.897,450.0
1774430711.7306,2,4265.128,4367.692,4151.795,4182.051,4245.641,16205.0
1774430711.7384,3,4264.615,4372.308,4182.564,4168.718,4232.821,450.0
1774430711.7463,4,4267.179,4321.538,4207.692,4146.667,4205.641,16182.0
1774430711.7541,5,4258.462,4289.744,4214.359,4143.59,4194.359,450.0
1774430711.762,6,4251.795,4333.846,4206.667,4157.436,4210.256,16149.0
1774430711.7699,7,4252.308,4356.41,4191.795,4155.897,4223.077,450.0
1774430711.7778,8,4256.923,4323.59,4194.872,4155.897,4220.0,450.0
1774430711.7856,9,4270.769,4308.205,4188.718,4172.821,4222.051,16183.0
1774430711.7935,10,4288.205,4313.846,4163.077,4175.897,4232.308,450.0
1774430711.8013,11,4295.385,4328.718,4163.59,4172.308,4243.59,16187.0
1774430711.8092,12,4288.718,4371.282,4183.59,4189.744,4261.538,450.0
1774430711.817,13,4280.0,4391.795,4189.744,4197.949,4265.128,450.0
1774430711.825,14,4275.385,4358.974,4205.128,4173.846,4230.256,450.0
1774430711.8328,15,4274.872,4317.436,4235.385,4152.308,4198.462,16187.0
1774430711.8407,16,4267.692,4308.205,4229.231,4148.718,4200.0,0.0
1774430711.8486,17,4248.718,4336.41,4188.718,4151.795,4208.205,0.0
1774430711.8564,18,4245.641,4358.462,4181.538,4156.923,4217.436,0.0
1774430711.8642,19,4258.974,4341.538,4206.667,4160.0,4224.615,0.0
1774430711.8722,20,4274.872,4304.615,4214.872,4168.718,4214.359,0.0
1774430711.88,21,4288.718,4296.923,4204.615,4185.128,4213.846,0.0
1774430711.8879,22,4285.128,4333.846,4186.667,4180.513,4234.872,0.0
1774430711.8957,23,4278.974,4361.538,4176.923,4169.744,4246.667,0.0
1774430711.9036,24,4276.923,4350.769,4177.949,4167.692,4231.795,0.0
1774430711.9114,25,4263.59,4340.513,4175.385,4149.231,4207.179,0.0
1774430711.9193,26,4267.179,4336.41,4180.0,4146.667,4207.692,0.0
1774430711.9272,27,4290.256,4323.59,4184.615,4179.487,4226.667,0.0
1774430711.9351,28,4285.641,4334.872,4195.897,4184.615,4230.769,0.0
1774430711.9429,29,4252.821,4373.846,4220.513,4154.872,4215.385,0.0
1774430711.9508,30,4226.154,4368.205,4238.974,4135.897,4189.744,0.0
1774430711.9587,31,4234.359,4324.103,4246.667,4142.564,4180.513,0.0
1774430711.9665,32,4256.41,4342.051,4227.179,4160.0,4196.923,0.0
1774430711.9743,33,4247.692,4390.769,4197.949,4162.051,4205.128,0.0
1774430711.9823,34,4245.641,4370.256,4204.615,4162.051,4209.744,0.0
1774430711.9902,35,4274.359,4317.949,4218.974,4173.846,4220.0,0.0
1774430711.998,36,4280.0,4324.103,4206.667,4177.949,4217.436,0.0
1774430712.0059,37,4264.103,4373.846,4196.923,4176.41,4222.051,0.0
1774430712.0137,38,4267.692,4389.231,4205.128,4185.641,4253.846,0.0
1774430712.0216,39,4276.923,4374.359,4218.462,4183.59,4262.564,0.0
1774430712.0294,40,4266.154,4349.231,4235.385,4148.718,4220.513,0.0
1774430712.0374,41,4256.923,4327.692,4241.026,4134.359,4197.949,0.0
1774430712.0452,42,4261.026,4333.846,4213.333,4166.154,4220.0,0.0
1774430712.0531,43,4244.615,4348.205,4176.923,4175.385,4221.026,0.0
1774430712.0609,44,4228.718,4355.897,4181.538,4149.231,4198.462,0.0
1774430712.0688,45,4260.513,4346.154,4214.359,4149.744,4196.41,0.0
1774430712.0766,46,4291.282,4327.179,4228.205,4179.487,4216.923,0.0
1774430712.0845,47,4281.538,4331.795,4209.744,4196.41,4244.615,0.0
1774430712.0924,48,4260.0,4367.179,4186.667,4187.692,4252.308,0.0
1774430712.1003,49,4251.795,4390.256,4188.205,4170.256,4229.744,0.0
1774430712.1081,50,4255.385,4353.333,4204.615,4155.385,4203.59,0.0
1774430712.116,51,4255.385,4322.051,4210.769,4147.179,4195.897,0.0
1774430712.1239,52,4249.231,4357.436,4200.0,4153.333,4207.692,0.0
1774430712.1317,53,4251.282,4401.026,4189.231,4160.513,4226.154,0.0
1774430712.1396,54,4246.667,4394.872,4190.256,4144.615,4215.897,0.0
1774430712.1475,55,4238.974,4354.872,4196.41,4133.846,4186.154,0.0
1774430712.1554,56,4253.333,4330.769,4195.897,4153.333,4188.718,0.0
1774430712.1632,57,4257.436,4346.667,4181.538,4168.205,4215.385,0.0
1774430712.1711,58,4228.718,4386.667,4161.538,4146.154,4213.333,0.0
1774430712.1789,59,4217.949,4391.795,4158.462,4121.026,4188.205,0.0
1774430712.1868,60,4251.282,4357.949,4172.821,4141.026,4190.256,0.0
1774430712.1946,61,4287.179,4353.846,4177.949,4177.436,4220.513,0.0
1774430712.2026,62,4285.128,4390.256,4166.154,4173.846,4234.359,0.0
1774430712.2104,63,4248.205,4401.026,4152.308,4153.333,4214.359,0.0
1774430712.2183,64,4226.154,4370.769,4157.436,4145.128,4189.231,450.0
1774430712.2261,65,4246.154,4355.385,4172.821,4140.0,4184.615,450.0
1774430712.234,66,4256.41,4367.692,4171.795,4144.615,4195.897,16197.0
1774430712.2418,67,4227.179,4366.154,4155.385,4143.59,4193.846,450.0
1774430712.2498,68,4204.615,4344.103,4155.385,4120.513,4162.564,16175.0
1774430712.2576,69,4218.974,4329.744,4185.641,4121.026,4150.256,450.0
1774430712.2655,70,4236.41,4340.513,4186.667,4150.769,4184.615,16166.0
1774430712.2733,71,4222.051,4359.487,4150.256,4151.795,4207.692,450.0
1774430712.2812,72,4212.821,4355.385,4154.359,4127.179,4188.718,450.0
1774430712.2891,73,4232.308,4326.154,4166.667,4118.462,4170.769,16172.0
1774430712.2969,74,4243.59,4319.487,4141.026,4127.692,4175.385,450.0
1774430712.3049,75,4229.231,4348.718,4133.846,4129.231,4187.179,16188.0
1774430712.3127,76,4215.897,4343.077,4159.487,4114.359,4178.974,450.0
1774430712.3206,77,4220.513,4306.667,4168.718,4111.795,4161.538,450.0
1774430712.3284,78,4210.256,4328.718,4150.769,4124.103,4168.205,450.0
1774430712.3363,79,4183.59,4358.974,4147.692,4125.128,4167.692,16188.0
1774430712.3441,80,4194.359,4330.256,4163.077,4131.795,4151.795,450.0
1774430712.352,81,4217.949,4321.026,4146.667,4146.154,4157.436,450.0
1774430712.3599,82,4207.692,4343.59,4123.077,4142.051,4172.821,450.0
1774430712.3678,83,4202.564,4317.949,4137.949,4142.564,4167.179,16188.0
1774430712.3756,84,4218.974,4292.308,4146.667,4153.333,4164.615,450.0
1774430712.3835,85,4217.949,4330.769,4136.41,4149.744,4181.538,450.0
1774430712.3913,86,4209.744,4343.077,4162.051,4144.103,4178.462,450.0
1774430712.3992,87,4218.974,4316.923,4209.231,4145.128,4162.051,16188.0
1774430712.407,88,4221.538,4340.513,4193.846,4151.795,4171.282,450.0
1774430712.415,89,4203.59,4372.821,4152.308,4145.128,4180.513,450.0
1774430712.4228,90,4200.513,4353.333,4176.41,4124.615,4166.154,450.0
1774430712.4307,91,4224.103,4325.128,4202.564,4124.615,4164.615,16188.0
1774430712.4386,92,4234.359,4333.333,4167.179,4147.179,4185.128,450.0
1774430712.4465,93,4218.974,4341.026,4149.744,4147.179,4175.385,450.0
1774430712.4543,94,4204.615,4301.026,4166.154,4122.051,4136.41,450.0
1774430712.4622,95,4214.359,4277.436,4150.769,4131.795,4149.231,16188.0
1774430712.4701,96,4221.538,4324.103,4132.821,4156.923,4188.205,450.0
1774430712.478,97,4208.205,4352.821,4156.41,4141.538,4165.641,450.0
1774430712.4858,98,4216.41,4336.923,4165.128,4135.385,4148.205,450.0
1774430712.4937,99,4234.872,4356.41,4137.949,4155.385,4196.41,16188.0
