time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state
1774525056.0364,57,4242.564,4251.282,4175.897,4167.692,4215.897,0.0,1,6,motor_imagery_right_hand
1774525056.0441,58,4245.128,4270.769,4168.205,4165.128,4217.436,0.0,1,6,motor_imagery_right_hand
1774525056.0518,59,4245.128,4291.282,4159.487,4174.359,4204.615,0.0,1,6,motor_imagery_right_hand
1774525056.0596,60,4240.513,4288.718,4157.949,4168.718,4210.256,0.0,1,6,motor_imagery_right_hand
1774525056.0674,61,4242.051,4276.923,4162.051,4164.103,4236.923,0.0,1,6,motor_imagery_right_hand
1774525056.0752,62,4249.231,4274.872,4165.128,4176.41,4244.103,0.0,1,6,motor_imagery_right_hand
1774525056.0829,63,4246.154,4272.308,4161.026,4186.667,4229.744,0.0,1,6,motor_imagery_right_hand
1774525056.0907,64,4243.59,4275.897,4157.436,4176.923,4228.718,450.0,1,6,motor_imagery_right_hand
1774525056.0984,65,4253.846,4281.538,4156.41,4161.538,4254.359,450.0,1,6,motor_imagery_right_hand
1774525056.1062,66,4253.846,4275.897,4155.897,4161.538,4272.821,16227.0,1,6,motor_imagery_right_hand
1774525056.1139,67,4238.462,4265.641,4153.846,4160.513,4247.692,450.0,1,6,motor_imagery_right_hand
1774525056.1217,68,4225.128,4266.667,4156.923,4146.667,4203.077,16229.0,1,6,motor_imagery_right_hand
1774525056.1295,69,4216.923,4277.949,4161.026,4147.179,4191.795,450.0,1,6,motor_imagery_right_hand
1774525056.1373,70,4224.615,4283.59,4167.692,4155.385,4222.051,16198.0,1,6,motor_imagery_right_hand
1774525056.145,71,4245.128,4275.385,4177.949,4155.385,4247.692,450.0,1,6,motor_imagery_right_hand
1774525056.1528,72,4249.744,4273.846,4176.923,4165.128,4244.615,450.0,1,6,motor_imagery_right_hand
1774525056.1605,73,4250.256,4288.205,4168.205,4174.872,4240.0,16203.0,1,6,motor_imagery_right_hand
1774525056.1683,74,4261.026,4297.436,4161.026,4163.59,4244.103,450.0,1,6,motor_imagery_right_hand
1774525056.1761,75,4266.667,4286.667,4151.795,4158.974,4248.205,16213.0,1,6,motor_imagery_right_hand
1774525056.1839,76,4269.744,4264.615,4153.333,4177.436,4262.564,450.0,1,6,motor_imagery_right_hand
1774525056.1916,77,4265.641,4255.385,4164.103,4173.333,4265.128,450.0,1,6,motor_imagery_right_hand
1774525056.1993,78,4245.641,4268.718,4162.564,4151.795,4242.564,450.0,1,6,motor_imagery_right_hand
1774525056.2071,79,4225.128,4268.718,4150.769,4145.641,4219.487,16213.0,1,6,motor_imagery_right_hand
1774525056.2149,80,4212.308,4245.128,4139.487,4136.41,4202.564,450.0,1,6,motor_imagery_right_hand
1774525056.2226,81,4210.256,4246.667,4145.128,4127.692,4188.205,450.0,1,6,motor_imagery_right_hand
1774525056.2304,82,4217.436,4267.179,4154.872,4142.564,4191.795,450.0,1,6,motor_imagery_right_hand
1774525056.2382,83,4221.538,4251.282,4144.615,4151.282,4207.692,16213.0,1,6,motor_imagery_right_hand
1774525056.2459,84,4217.949,4237.436,4128.205,4137.436,4210.769,450.0,1,6,motor_imagery_right_hand
1774525056.2537,85,4221.538,4260.0,4132.308,4135.897,4200.513,450.0,1,6,motor_imagery_right_hand
1774525056.2615,86,4228.718,4278.462,4147.179,4141.026,4194.872,450.0,1,6,motor_imagery_right_hand
1774525056.2692,87,4219.487,4254.359,4143.077,4136.923,4201.538,16213.0,1,6,motor_imagery_right_hand
1774525056.277,88,4206.667,4223.59,4130.256,4133.846,4207.179,450.0,1,6,motor_imagery_right_hand
1774525056.2848,89,4212.308,4242.564,4134.359,4131.282,4207.179,450.0,1,6,motor_imagery_right_hand
1774525056.2925,90,4219.487,4274.359,4144.615,4129.231,4208.205,450.0,1,6,motor_imagery_right_hand
1774525056.3003,91,4208.205,4250.256,4140.513,4133.333,4201.538,16213.0,1,6,motor_imagery_right_hand
1774525056.308,92,4206.667,4226.154,4136.923,4138.462,4201.538,450.0,1,6,motor_imagery_right_hand
1774525056.3158,93,4227.692,4260.513,4152.821,4141.026,4223.077,450.0,1,6,motor_imagery_right_hand
1774525056.3235,94,4234.872,4274.359,4160.0,4143.59,4237.949,450.0,1,6,motor_imagery_right_hand
1774525056.3314,95,4222.564,4250.256,4151.795,4140.513,4233.846,16213.0,1,6,motor_imagery_right_hand
1774525056.3391,96,4221.026,4261.026,4152.308,4133.333,4230.256,450.0,1,6,motor_imagery_right_hand
1774525056.3469,97,4230.256,4273.333,4149.744,4128.718,4230.769,450.0,1,6,motor_imagery_right_hand
1774525056.3546,98,4227.692,4246.667,4141.026,4118.462,4226.667,450.0,1,6,motor_imagery_right_hand
1774525056.3624,99,4225.641,4239.487,4148.718,4110.256,4229.231,16213.0,1,6,motor_imagery_right_hand
1774525056.3701,100,4232.821,4251.282,4149.744,4124.615,4235.897,450.0,1,6,motor_imagery_right_hand
1774525056.3778,101,4226.667,4233.333,4124.615,4135.385,4234.359,450.0,1,6,motor_imagery_right_hand
1774525056.3857,102,4214.872,4237.436,4114.359,4124.615,4218.462,450.0,1,6,motor_imagery_right_hand
1774525056.3934,103,4219.487,4265.128,4132.821,4121.538,4201.026,16213.0,1,6,motor_imagery_right_hand
1774525056.4012,104,4228.205,4259.487,4149.744,4128.718,4212.308,450.0,1,6,motor_imagery_right_hand
1774525056.4089,105,4218.462,4246.154,4141.538,4123.077,4222.564,450.0,1,6,motor_imagery_right_hand
1774525056.4167,106,4205.641,4264.615,4126.154,4122.051,4206.667,450.0,1,6,motor_imagery_right_hand
1774525056.4244,107,4218.974,4281.026,4140.0,4135.385,4210.256,16213.0,1,6,motor_imagery_right_hand
1774525056.4322,108,4233.846,4268.718,4152.821,4126.667,4231.795,450.0,1,6,motor_imagery_right_hand
1774525056.44,109,4228.205,4248.205,4136.923,4110.256,4229.744,450.0,1,6,motor_imagery_right_hand
1774525056.4478,110,4234.872,4258.974,4137.949,4125.128,4243.077,450.0,1,6,motor_imagery_right_hand
1774525056.4555,111,4251.795,4271.282,4152.308,4134.359,4273.846,16213.0,1,6,motor_imagery_right_hand
1774525056.4633,112,4237.949,4243.077,4140.0,4114.872,4255.897,450.0,1,6,motor_imagery_right_hand
1774525056.471,113,4223.077,4238.462,4130.256,4122.564,4224.615,450.0,1,6,motor_imagery_right_hand
1774525056.4788,114,4231.795,4277.949,4143.59,4148.205,4221.538,450.0,1,6,motor_imagery_right_hand
1774525056.4865,115,4228.205,4287.179,4146.154,4141.538,4217.949,16213.0,1,6,motor_imagery_right_hand
1774525056.4944,116,4206.667,4260.513,4137.436,4122.564,4210.769,450.0,1,6,motor_imagery_right_hand
1774525056.5021,117,4195.385,4253.846,4141.538,4122.564,4211.795,450.0,1,6,motor_imagery_right_hand
1774525056.5099,118,4196.923,4261.538,4153.333,4116.41,4213.333,450.0,1,6,motor_imagery_right_hand
1774525056.5176,119,4190.256,4259.487,4152.821,4100.513,4195.897,16213.0,1,6,motor_imagery_right_hand
1774525056.5254,120,4182.564,4249.744,4147.692,4110.256,4171.282,450.0,1,6,motor_imagery_right_hand
1774525056.5331,121,4202.051,4237.436,4158.974,4137.436,4181.538,450.0,1,6,motor_imagery_right_hand
1774525056.541,122,4229.231,4247.692,4172.308,4140.513,4207.692,450.0,1,6,motor_imagery_right_hand
1774525056.5487,123,4227.692,4278.974,4167.179,4124.615,4180.513,16213.0,1,6,motor_imagery_right_hand
1774525056.5565,124,4218.462,4288.718,4156.923,4124.103,4145.128,450.0,1,6,motor_imagery_right_hand
1774525056.5642,125,4215.897,4263.077,4151.282,4138.462,4157.949,450.0,1,6,motor_imagery_right_hand
1774525056.5719,126,4206.667,4246.154,4140.0,4135.897,4162.564,450.0,1,6,motor_imagery_right_hand
1774525056.5797,127,4209.744,4254.872,4129.231,4122.564,4152.821,234.0,1,6,motor_imagery_right_hand
1774525056.5874,0,4216.41,4241.026,4129.744,4116.923,4165.128,450.0,1,6,motor_imagery_right_hand
1774525056.5953,1,4207.692,4242.051,4129.744,4118.974,4177.436,450.0,1,6,motor_imagery_right_hand
1774525056.603,2,4204.103,4281.026,4117.436,4122.051,4168.718,16232.0,1,6,motor_imagery_right_hand
1774525056.6108,3,4203.59,4279.487,4108.205,4123.077,4152.821,450.0,1,6,motor_imagery_right_hand
1774525056.6185,4,4205.128,4255.897,4125.128,4125.128,4152.308,16240.0,1,6,motor_imagery_right_hand
1774525056.6263,5,4221.538,4264.615,4149.744,4130.769,4172.821,450.0,1,6,motor_imagery_right_hand
1774525056.6341,6,4227.692,4277.436,4153.846,4131.282,4175.385,16189.0,1,6,motor_imagery_right_hand
1774525056.6418,7,4217.436,4278.462,4156.923,4124.615,4155.385,450.0,1,6,motor_imagery_right_hand
1774525056.6496,8,4215.897,4280.513,4169.744,4117.436,4153.333,450.0,1,6,motor_imagery_right_hand
1774525056.6574,9,4211.795,4274.872,4169.231,4114.872,4155.897,16199.0,1,6,motor_imagery_right_hand
1774525056.6651,10,4202.051,4263.59,4157.949,4110.256,4133.846,450.0,1,6,motor_imagery_right_hand
1774525056.6729,11,4202.051,4266.154,4155.897,4111.282,4126.667,16218.0,1,6,motor_imagery_right_hand
1774525056.6806,12,4205.128,4269.744,4158.462,4137.949,4155.385,450.0,1,6,motor_imagery_right_hand
1774525056.6885,13,4204.615,4256.41,4155.897,4155.897,4178.974,450.0,1,6,motor_imagery_right_hand
1774525056.6963,14,4210.256,4250.256,4150.769,4140.513,4184.615,450.0,1,6,motor_imagery_right_hand
1774525056.7043,15,4225.128,4280.0,4141.538,4129.744,4187.692,16218.0,1,6,motor_imagery_right_hand
1774525056.7121,16,4236.923,4299.487,4132.821,4143.59,4191.795,0.0,1,6,motor_imagery_right_hand
1774525056.72,17,4231.282,4262.564,4133.333,4147.179,4202.051,0.0,1,6,motor_imagery_right_hand
1774525056.7278,18,4211.282,4235.897,4124.615,4119.487,4199.487,0.0,1,6,motor_imagery_right_hand
1774525056.7356,19,4194.872,4252.821,4105.641,4100.513,4176.923,0.0,1,6,motor_imagery_right_hand
1774525056.7433,20,4205.641,4261.026,4114.872,4112.308,4180.513,0.0,1,6,motor_imagery_right_hand
1774525056.7512,21,4222.564,4259.487,4142.564,4130.769,4204.103,0.0,1,6,motor_imagery_right_hand
1774525056.7591,22,4211.282,4269.231,4147.692,4125.641,4197.949,0.0,1,6,motor_imagery_right_hand
1774525056.7669,23,4196.923,4274.359,4145.128,4122.564,4187.179,0.0,1,6,motor_imagery_right_hand
1774525056.7746,24,4205.641,4264.615,4151.795,4141.026,4203.077,0.0,1,6,motor_imagery_right_hand
1774525056.7823,25,4217.949,4251.282,4152.308,4144.615,4220.0,0.0,1,6,motor_imagery_right_hand
1774525056.7901,26,4229.744,4252.821,4153.846,4135.897,4229.744,0.0,1,6,motor_imagery_right_hand
1774525056.7979,27,4246.667,4281.026,4167.179,4138.462,4239.487,0.0,1,6,motor_imagery_right_hand
1774525056.8057,28,4247.179,4299.487,4173.846,4141.026,4236.923,0.0,1,6,motor_imagery_right_hand
1774525056.8134,29,4250.769,4287.179,4173.846,4137.436,4239.487,0.0,1,6,motor_imagery_right_hand
1774525056.8212,30,4270.769,4287.692,4185.641,4153.333,4255.385,0.0,1,6,motor_imagery_right_hand
1774525056.8289,31,4266.154,4287.692,4185.641,4161.538,4260.513,0.0,1,6,motor_imagery_right_hand
1774525056.8368,32,4240.0,4261.538,4169.231,4134.359,4254.872,0.0,1,6,motor_imagery_right_hand
1774525056.8446,33,4231.795,4261.026,4163.077,4120.0,4249.231,0.0,1,6,motor_imagery_right_hand
1774525056.8525,34,4231.795,4283.59,4165.641,4136.41,4235.385,0.0,1,6,motor_imagery_right_hand
1774525056.8604,35,4232.821,4272.821,4172.308,4144.103,4228.205,0.0,1,6,motor_imagery_right_hand
1774525056.8682,36,4241.538,4250.256,4173.846,4137.949,4248.205,0.0,1,6,motor_imagery_right_hand
1774525056.8759,37,4238.462,4248.718,4164.615,4145.128,4257.436,0.0,1,6,motor_imagery_right_hand
1774525056.8837,38,4218.462,4258.974,4145.128,4136.923,4234.359,0.0,1,6,motor_imagery_right_hand
1774525056.8914,39,4209.744,4277.949,4130.769,4114.359,4225.128,0.0,1,6,motor_imagery_right_hand
1774525056.8992,40,4218.462,4290.769,4138.462,4124.615,4243.59,0.0,1,6,motor_imagery_right_hand
1774525056.9069,41,4222.051,4276.41,4147.179,4144.103,4244.103,0.0,1,6,motor_imagery_right_hand
1774525056.9149,42,4212.821,4267.179,4142.051,4139.487,4223.077,0.0,1,6,motor_imagery_right_hand
1774525056.9227,43,4201.538,4272.308,4134.359,4122.051,4205.641,0.0,1,6,motor_imagery_right_hand
1774525056.9305,44,4200.0,4253.333,4138.462,4120.0,4201.026,0.0,1,6,motor_imagery_right_hand
1774525056.9382,45,4214.359,4234.359,4152.308,4136.923,4215.385,0.0,1,6,motor_imagery_right_hand
1774525056.946,46,4226.154,4251.795,4160.513,4141.538,4215.897,0.0,1,6,motor_imagery_right_hand
1774525056.9537,47,4222.051,4284.615,4164.615,4133.846,4196.923,0.0,1,6,motor_imagery_right_hand
1774525056.9615,48,4221.026,4287.179,4168.205,4146.154,4204.615,0.0,1,6,motor_imagery_right_hand
1774525056.9693,49,4223.59,4252.308,4161.538,4154.359,4214.359,0.0,1,6,motor_imagery_right_hand
1774525056.9772,50,4207.692,4243.077,4149.744,4134.872,4187.692,0.0,1,6,motor_imagery_right_hand
1774525056.985,51,4191.282,4272.821,4146.667,4135.897,4185.128,0.0,1,6,motor_imagery_right_hand
1774525056.9928,52,4189.231,4276.41,4149.231,4143.077,4197.949,0.0,1,6,motor_imagery_right_hand
1774525057.0006,53,4188.205,4260.513,4153.846,4125.128,4175.897,0.0,1,6,motor_imagery_right_hand
1774525057.0083,54,4197.436,4270.769,4160.513,4132.308,4176.41,0.0,1,6,motor_imagery_right_hand
1774525057.0162,55,4211.795,4272.821,4160.0,4151.282,4201.538,0.0,1,6,motor_imagery_right_hand
1774525057.0239,56,4213.846,4254.359,4154.359,4144.103,4190.769,0.0,1,6,motor_imagery_right_hand
1774525057.0317,57,4222.564,4240.513,4162.051,4156.41,4184.615,0.0,1,6,motor_imagery_right_hand
1774525057.0394,58,4238.462,4232.821,4173.846,4180.0,4201.538,0.0,1,6,motor_imagery_right_hand
1774525057.0472,59,4233.333,4255.897,4160.513,4161.538,4194.872,0.0,1,6,motor_imagery_right_hand
1774525057.0549,60,4220.0,4286.154,4147.692,4145.641,4188.205,0.0,1,6,motor_imagery_right_hand
1774525057.0627,61,4220.0,4262.051,4153.333,4159.487,4213.333,0.0,1,6,motor_imagery_right_hand
1774525057.0705,62,4217.436,4234.359,4146.667,4155.385,4223.077,0.0,1,6,motor_imagery_right_hand
1774525057.0783,63,4212.308,4263.59,4138.974,4143.59,4210.256,0.0,1,6,motor_imagery_right_hand
1774525057.086,64,4217.436,4288.205,4151.795,4158.462,4212.821,450.0,0,7,rest
1774525057.0938,65,4222.051,4265.128,4165.128,4165.641,4225.128,450.0,0,7,rest
1774525057.1015,66,4222.564,4256.923,4170.769,4150.769,4226.667,16217.0,0,7,rest
1774525057.1093,67,4226.154,4273.333,4179.487,4148.205,4211.795,450.0,0,7,rest
1774525057.117,68,4225.128,4256.923,4181.538,4157.436,4201.026,16239.0,0,7,rest
1774525057.125,69,4224.615,4243.59,4168.205,4162.564,4202.564,450.0,0,7,rest
1774525057.1328,70,4219.487,4271.282,4146.667,4147.179,4188.205,16197.0,0,7,rest
1774525057.1407,71,4211.282,4284.615,4137.436,4134.872,4169.744,450.0,0,7,rest
1774525057.1485,72,4217.949,4273.333,4140.513,4143.077,4172.308,450.0,0,7,rest
1774525057.1564,73,4224.615,4272.821,4131.795,4139.487,4176.923,16189.0,0,7,rest
1774525057.1642,74,4221.538,4282.051,4133.333,4134.872,4185.128,450.0,0,7,rest
1774525057.1719,75,4228.205,4277.949,4165.641,4151.282,4203.077,16216.0,0,7,rest
1774525057.1798,76,4234.872,4268.205,4186.154,4155.385,4197.436,450.0,0,7,rest
1774525057.1875,77,4231.795,4262.051,4178.462,4148.718,4182.051,450.0,0,7,rest
1774525057.1953,78,4241.538,4271.795,4180.0,4157.949,4192.308,450.0,0,7,rest
1774525057.203,79,4235.897,4285.128,4166.667,4137.949,4188.718,16216.0,0,7,rest
1774525057.2108,80,4203.077,4264.615,4126.154,4100.0,4161.538,450.0,0,7,rest
1774525057.2185,81,4208.205,4236.41,4121.538,4113.333,4162.051,450.0,0,7,rest
1774525057.2263,82,4230.769,4251.282,4150.769,4138.462,4184.103,450.0,0,7,rest
1774525057.2341,83,4217.436,4292.821,4160.0,4133.846,4184.615,16216.0,0,7,rest
1774525057.2419,84,4207.179,4282.051,4155.385,4140.0,4171.282,450.0,0,7,rest
1774525057.2496,85,4211.795,4230.769,4161.026,4148.718,4178.974,450.0,0,7,rest
1774525057.2574,86,4211.282,4243.077,4173.846,4143.59,4208.205,450.0,0,7,rest
1774525057.2651,87,4219.487,4282.051,4185.641,4145.128,4220.0,16216.0,0,7,rest
1774525057.2729,88,4232.821,4277.436,4188.718,4152.821,4207.179,450.0,0,7,rest
1774525057.2806,89,4237.949,4277.949,4183.59,4149.744,4207.179,450.0,0,7,rest
1774525057.2885,90,4227.692,4297.949,4168.205,4149.231,4218.974,450.0,0,7,rest
1774525057.2962,91,4214.359,4283.077,4150.256,4160.513,4220.0,16216.0,0,7,rest
1774525057.3041,92,4218.974,4246.154,4147.692,4157.949,4212.821,450.0,0,7,rest
1774525057.3119,93,4215.897,4245.641,4138.462,4138.462,4194.872,450.0,0,7,rest
1774525057.3198,94,4192.308,4263.077,4117.436,4135.385,4183.59,450.0,0,7,rest
1774525057.3276,95,4182.564,4256.41,4119.487,4144.103,4197.436,16216.0,0,7,rest
1774525057.3356,96,4187.179,4257.949,4144.615,4138.462,4217.436,450.0,0,7,rest
1774525057.3434,97,4192.308,4284.615,4164.103,4143.077,4225.128,450.0,0,7,rest
1774525057.3513,98,4204.103,4298.462,4179.487,4168.718,4224.615,450.0,0,7,rest
1774525057.3591,99,4200.513,4283.59,4189.231,4160.513,4215.897,16216.0,0,7,rest
1774525057.3669,100,4188.205,4267.692,4179.487,4134.872,4221.026,450.0,0,7,rest
1774525057.3746,101,4191.795,4256.923,4170.769,4137.949,4229.231,450.0,0,7,rest
1774525057.3825,102,4196.41,4267.179,4173.333,4145.641,4216.41,450.0,0,7,rest
1774525057.3904,103,4203.59,4298.462,4177.436,4138.974,4213.333,16216.0,0,7,rest
1774525057.3982,104,4214.359,4284.615,4185.128,4141.026,4215.897,450.0,0,7,rest
1774525057.406,105,4204.615,4256.41,4177.949,4158.974,4199.487,450.0,0,7,rest
1774525057.4137,106,4191.282,4273.846,4153.333,4160.0,4197.436,450.0,0,7,rest
1774525057.4215,107,4202.564,4282.051,4151.795,4147.692,4215.385,16216.0,0,7,rest
1774525057.4292,108,4209.744,4250.769,4165.128,4144.103,4214.359,450.0,0,7,rest
1774525057.4371,109,4204.615,4239.487,4161.026,4145.128,4203.59,450.0,0,7,rest
1774525057.445,110,4214.872,4270.256,4164.615,4154.872,4207.692,450.0,0,7,rest
1774525057.4529,111,4224.615,4280.0,4179.487,4173.846,4213.846,16216.0,0,7,rest
1774525057.4607,112,4223.59,4253.333,4178.462,4173.333,4212.821,450.0,0,7,rest
1774525057.4686,113,4226.154,4249.744,4169.744,4150.256,4199.487,450.0,0,7,rest
1774525057.4764,114,4233.846,4284.615,4174.872,4157.436,4195.897,450.0,0,7,rest
1774525057.4842,115,4231.795,4286.667,4178.462,4181.026,4203.59,16216.0,0,7,rest
1774525057.4919,116,4218.974,4247.692,4166.667,4170.769,4190.256,450.0,0,7,rest
1774525057.4998,117,4221.538,4260.513,4167.179,4172.308,4188.718,450.0,0,7,rest
1774525057.5075,118,4241.538,4309.744,4187.692,4195.897,4223.59,450.0,0,7,rest
1774525057.5154,119,4254.872,4300.513,4206.667,4189.231,4247.179,16216.0,0,7,rest
1774525057.5232,120,4250.769,4269.231,4207.692,4173.333,4242.051,450.0,0,7,rest
1774525057.5311,121,4233.846,4280.513,4201.538,4179.487,4225.641,450.0,0,7,rest
1774525057.5389,122,4230.256,4298.462,4207.179,4178.974,4214.872,450.0,0,7,rest
1774525057.5468,123,4248.718,4288.718,4202.051,4176.41,4216.41,16216.0,0,7,rest
1774525057.5547,124,4256.41,4260.513,4181.538,4185.641,4215.385,450.0,0,7,rest
1774525057.5624,125,4243.077,4255.897,4175.385,4176.923,4212.821,450.0,0,7,rest
1774525057.5702,126,4235.385,4280.0,4181.026,4162.564,4224.103,450.0,0,7,rest
1774525057.5779,127,4231.795,4277.436,4177.436,4165.641,4229.744,234.0,0,7,rest
1774525057.5858,0,4233.333,4244.615,4175.897,4169.231,4220.0,450.0,0,7,rest
1774525057.5936,1,4240.0,4249.744,4194.359,4168.205,4214.359,450.0,0,7,rest
1774525057.6015,2,4227.692,4287.692,4203.59,4161.026,4202.564,16218.0,0,7,rest
1774525057.6092,3,4211.282,4291.795,4198.462,4161.026,4198.462,450.0,0,7,rest
1774525057.617,4,4212.821,4285.641,4201.538,4173.333,4218.974,16235.0,0,7,rest
1774525057.6247,5,4222.051,4298.462,4201.538,4170.769,4222.564,450.0,0,7,rest
1774525057.6325,6,4226.154,4293.846,4189.744,4148.205,4194.872,16194.0,0,7,rest
1774525057.6402,7,4216.923,4277.436,4187.179,4144.103,4180.0,450.0,0,7,rest
1774525057.648,8,4208.718,4281.026,4194.872,4163.59,4200.0,450.0,0,7,rest
1774525057.6558,9,4209.744,4288.718,4195.897,4180.0,4228.718,16195.0,0,7,rest
1774525057.6636,10,4208.205,4273.846,4189.744,4188.205,4222.051,450.0,0,7,rest
1774525057.6713,11,4202.564,4254.359,4191.795,4185.641,4190.769,16220.0,0,7,rest
1774525057.6792,12,4214.359,4270.256,4213.333,4187.179,4184.103,450.0,0,7,rest
1774525057.687,13,4231.282,4297.949,4231.282,4192.308,4185.641,450.0,0,7,rest
1774525057.6949,14,4230.256,4299.487,4226.154,4185.641,4165.641,450.0,0,7,rest
1774525057.7027,15,4231.282,4293.333,4225.641,4176.923,4165.641,16220.0,0,7,rest
1774525057.7107,16,4241.538,4306.154,4229.231,4175.385,4197.436,0.0,0,7,rest
1774525057.7185,17,4245.641,4324.615,4222.564,4193.846,4211.795,0.0,0,7,rest
1774525057.7263,18,4242.564,4317.949,4221.538,4202.564,4195.385,0.0,0,7,rest
1774525057.734,19,4239.487,4304.103,4226.154,4186.154,4188.205,0.0,0,7,rest
1774525057.7418,20,4235.897,4295.897,4215.897,4183.59,4197.436,0.0,0,7,rest
1774525057.7495,21,4235.897,4276.41,4199.487,4199.487,4194.359,0.0,0,7,rest
1774525057.7574,22,4237.949,4263.59,4198.462,4198.974,4175.897,0.0,0,7,rest
1774525057.7654,23,4243.59,4291.282,4204.103,4189.231,4170.769,0.0,0,7,rest
1774525057.7732,24,4253.846,4316.41,4208.718,4205.641,4183.077,0.0,0,7,rest
1774525057.7811,25,4261.538,4288.718,4220.0,4219.487,4189.744,0.0,0,7,rest
1774525057.7889,26,4260.513,4274.359,4227.692,4206.667,4193.846,0.0,0,7,rest
1774525057.7968,27,4257.436,4304.615,4232.308,4196.923,4206.667,0.0,0,7,rest
1774525057.8046,28,4261.538,4309.744,4229.231,4202.051,4211.282,0.0,0,7,rest
1774525057.8126,29,4261.026,4278.974,4211.282,4197.436,4183.59,0.0,0,7,rest
1774525057.8204,30,4248.205,4283.59,4200.0,4175.385,4144.103,0.0,0,7,rest
1774525057.8283,31,4237.436,4309.231,4207.692,4164.103,4124.103,0.0,0,7,rest
1774525057.8361,32,4243.077,4301.538,4218.974,4174.872,4120.513,0.0,0,7,rest
1774525057.844,33,4247.692,4280.513,4226.667,4197.949,4128.718,0.0,0,7,rest
1774525057.8519,34,4231.795,4276.41,4229.231,4199.487,4140.0,0.0,0,7,rest
1774525057.8597,35,4220.0,4289.744,4218.462,4177.949,4140.513,0.0,0,7,rest
1774525057.8676,36,4225.641,4298.974,4198.974,4177.949,4120.513,0.0,0,7,rest
1774525057.8755,37,4231.282,4289.744,4191.795,4190.256,4106.667,0.0,0,7,rest
1774525057.8834,38,4230.256,4278.974,4190.256,4177.436,4117.436,0.0,0,7,rest
1774525057.8912,39,4224.103,4285.641,4180.513,4156.923,4122.051,0.0,0,7,rest
1774525057.8991,40,4214.359,4282.051,4176.41,4155.897,4115.385,0.0,0,7,rest
1774525057.9069,41,4211.282,4272.308,4188.205,4156.923,4112.821,0.0,0,7,rest
1774525057.9148,42,4225.128,4284.103,4204.103,4162.051,4107.179,0.0,0,7,rest
1774525057.9227,43,4246.154,4306.667,4217.949,4187.179,4100.513,0.0,0,7,rest
1774525057.9306,44,4255.385,4310.256,4220.0,4201.026,4105.641,0.0,0,7,rest
1774525057.9384,45,4256.41,4290.769,4212.821,4188.205,4119.487,0.0,0,7,rest
1774525057.9463,46,4257.949,4287.179,4209.744,4180.0,4139.487,0.0,0,7,rest
1774525057.9541,47,4255.897,4289.744,4209.231,4183.077,4144.103,0.0,0,7,rest
1774525057.962,48,4244.103,4281.538,4206.667,4177.436,4125.641,0.0,0,7,rest
1774525057.9698,49,4227.692,4283.077,4200.513,4166.154,4110.256,0.0,0,7,rest
1774525057.9778,50,4220.513,4290.256,4196.923,4161.026,4096.923,0.0,0,7,rest
1774525057.9856,51,4230.256,4284.103,4201.026,4175.385,4094.872,0.0,0,7,rest
1774525057.9935,52,4236.923,4270.769,4201.538,4191.282,4115.897,0.0,0,7,rest
1774525058.0013,53,4232.308,4269.744,4194.359,4180.0,4127.179,0.0,0,7,rest
1774525058.0092,54,4240.0,4287.179,4195.385,4166.154,4120.513,0.0,0,7,rest
1774525058.0171,55,4254.359,4309.744,4206.154,4172.821,4121.026,0.0,0,7,rest
1774525058.025,56,4260.513,4312.821,4215.897,4180.513,4128.718,0.0,0,7,rest
1774525058.0329,57,4264.615,4304.615,4232.308,4181.538,4128.718,0.0,0,7,rest
1774525058.0407,58,4261.538,4301.026,4244.103,4176.41,4118.974,0.0,0,7,rest
1774525058.0486,59,4250.769,4292.821,4232.308,4167.692,4111.795,0.0,0,7,rest
1774525058.0564,60,4249.231,4289.744,4218.462,4177.436,4110.769,0.0,0,7,rest
1774525058.0643,61,4250.769,4302.051,4215.897,4186.154,4100.513,0.0,0,7,rest
1774525058.0721,62,4242.051,4312.308,4208.205,4168.718,4095.897,0.0,0,7,rest
1774525058.08,63,4236.923,4299.487,4198.462,4158.974,4117.949,0.0,0,7,rest
1774525058.0877,64,4237.436,4272.308,4188.718,4166.667,4123.077,450.0,0,7,rest
1774525058.0956,65,4236.923,4276.41,4183.077,4163.077,4111.795,450.0,0,7,rest
1774525058.1034,66,4242.051,4306.667,4191.282,4165.641,4129.744,16233.0,0,7,rest
1774525058.1113,67,4242.051,4295.385,4193.333,4182.564,4133.333,450.0,0,7,rest
1774525058.1191,68,4233.846,4270.256,4183.077,4174.359,4106.667,16234.0,0,7,rest
1774525058.127,69,4232.308,4286.667,4187.692,4155.385,4104.103,450.0,0,7,rest
1774525058.1349,70,4228.205,4303.077,4198.462,4158.974,4112.308,16197.0,0,7,rest
1774525058.1428,71,4218.462,4289.231,4196.923,4165.128,4107.179,450.0,0,7,rest
1774525058.1506,72,4228.718,4284.103,4201.538,4162.564,4116.41,450.0,0,7,rest
1774525058.1585,73,4252.308,4303.077,4214.872,4170.256,4140.0,16209.0,0,7,rest
1774525058.1664,74,4255.897,4310.256,4214.359,4187.179,4141.026,450.0,0,7,rest
1774525058.1742,75,4247.179,4282.564,4200.513,4192.308,4130.256,16211.0,0,7,rest
1774525058.1821,76,4254.872,4255.897,4198.462,4186.667,4140.0,450.0,0,7,rest
